""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"1"	0	1.85148211698383	1	0.981	0	"0"	"Apod"
"2"	0	1.82678009129989	0.813	0.586	0	"0"	"Inhba"
"3"	0	1.75654897467888	1	0.88	0	"0"	"Dcn"
"4"	0	1.6277207934885	0.985	0.778	0	"0"	"Lum"
"5"	0	1.56402909430382	0.931	0.658	0	"0"	"Ccl11"
"6"	0	1.52113052481323	0.908	0.588	0	"0"	"Gfpt2"
"7"	0	1.5052732927284	0.629	0.525	0	"0"	"Myoc"
"8"	0	1.50042870523634	0.974	0.748	0	"0"	"Fn1"
"9"	0	1.47451737066654	0.686	0.316	0	"0"	"Cst6"
"10"	0	1.432904349783	0.93	0.631	0	"0"	"Aebp1"
"11"	0	1.39155000965974	0.732	0.633	0	"0"	"Ccl2"
"12"	0	1.37156308651163	0.931	0.62	0	"0"	"Mmp2"
"13"	0	1.33977089068946	0.928	0.705	0	"0"	"Col3a1"
"14"	0	1.32217852567009	0.84	0.644	0	"0"	"Il33"
"15"	0	1.32096615688374	0.999	0.876	0	"0"	"Gsn"
"16"	0	1.30563864794583	0.619	0.499	0	"0"	"Tfpi2"
"17"	0	1.30459677535307	0.965	0.627	0	"0"	"Gpc3"
"18"	0	1.28669287468764	0.808	0.573	0	"0"	"Gem"
"19"	0	1.26593460645819	0.757	0.507	0	"0"	"Gng11"
"20"	0	1.24687437500789	0.967	0.721	0	"0"	"Tgfbi"
"21"	0	1.24575944925196	0.962	0.746	0	"0"	"Mgp"
"22"	0	1.24565093830297	0.866	0.54	0	"0"	"Vcan"
"23"	0	1.24254759183443	0.839	0.523	0	"0"	"Cd34"
"24"	0	1.23713545305178	0.848	0.443	0	"0"	"Serpinf1"
"25"	0	1.22439992993245	0.948	0.655	0	"0"	"Cp"
"26"	0	1.14933131753045	0.73	0.513	0	"0"	"Cdkn2a"
"27"	0	1.14188289691706	0.902	0.708	0	"0"	"Col1a1"
"28"	0	1.13090617835392	0.826	0.553	0	"0"	"Pcolce"
"29"	0	1.1078482599705	0.654	0.594	0	"0"	"Cxcl1"
"30"	0	1.10144076803359	0.549	0.52	0	"0"	"Ifi203"
"31"	0	1.08391172327732	0.684	0.411	0	"0"	"Abi3bp"
"32"	0	1.08209727442463	0.715	0.453	0	"0"	"Enpp2"
"33"	0	1.07925949723667	0.775	0.561	0	"0"	"Tm4sf1"
"34"	0	1.0719678633446	0.801	0.625	0	"0"	"Ptx3"
"35"	0	1.04254681375424	0.809	0.558	0	"0"	"Rhoj"
"36"	0	1.0358806626409	0.797	0.551	0	"0"	"Ecm1"
"37"	0	1.02465164552612	0.683	0.425	0	"0"	"Cpxm1"
"38"	0	1.02083765330295	0.881	0.62	0	"0"	"Ugdh"
"39"	0	1.01016370156652	0.845	0.61	0	"0"	"Col8a1"
"40"	0	1.00890472446582	0.738	0.533	0	"0"	"Rdh10"
"41"	0	1.00775697615307	0.768	0.474	0	"0"	"Lama2"
"42"	0	1.0065593900767	0.868	0.576	0	"0"	"Itm2a"
"43"	0	0.992037605861116	0.711	0.443	0	"0"	"Nupr1"
"44"	0	0.989055248878761	0.734	0.583	0	"0"	"Tnfaip6"
"45"	0	0.986006590856286	0.509	0.381	0	"0"	"Plagl1"
"46"	0	0.985135586204207	0.73	0.596	0	"0"	"Timp1"
"47"	0	0.984988548512291	0.929	0.672	0	"0"	"Bgn"
"48"	0	0.981449949689862	0.887	0.55	0	"0"	"Lrp1"
"49"	0	0.980735000551492	0.764	0.576	0	"0"	"Thbs4"
"50"	4.99966550026299e-244	1.08063156878773	0.415	0.413	9.99933100052597e-241	"0"	"Gcg"
"51"	0	2.684310461226	0.97	0.532	0	"1"	"C1qb"
"52"	0	2.5600639647321	0.961	0.548	0	"1"	"C1qa"
"53"	0	2.36074708967309	0.962	0.577	0	"1"	"Cd14"
"54"	0	2.35761548231178	0.928	0.535	0	"1"	"Lyz2"
"55"	0	2.15919932767232	0.913	0.526	0	"1"	"C1qc"
"56"	0	2.09455876196329	0.821	0.489	0	"1"	"Ms4a7"
"57"	0	2.07382638567894	0.973	0.599	0	"1"	"Fcer1g"
"58"	0	2.01797787082126	0.644	0.633	0	"1"	"Cxcl2"
"59"	0	1.94299056243301	0.804	0.471	0	"1"	"C3ar1"
"60"	0	1.94271472742662	0.996	0.879	0	"1"	"Apoe"
"61"	0	1.90500154695457	0.964	0.607	0	"1"	"Ctss"
"62"	0	1.75074320982068	0.624	0.459	0	"1"	"Mafb"
"63"	0	1.74875101562042	0.504	0.439	0	"1"	"Pf4"
"64"	0	1.70017611099534	0.964	0.809	0	"1"	"Cd74"
"65"	0	1.6959582477656	0.773	0.482	0	"1"	"Csf1r"
"66"	0	1.68465656583848	0.695	0.463	0	"1"	"Slamf7"
"67"	0	1.67571048079804	0.925	0.575	0	"1"	"Tyrobp"
"68"	0	1.65754243987563	0.863	0.56	0	"1"	"Plek"
"69"	0	1.57363541758214	0.696	0.433	0	"1"	"Cd68"
"70"	0	1.56817469663077	0.872	0.563	0	"1"	"Laptm5"
"71"	0	1.54930189362742	0.772	0.521	0	"1"	"Mpeg1"
"72"	0	1.54396659785551	0.793	0.513	0	"1"	"Spi1"
"73"	0	1.49574699756429	0.596	0.452	0	"1"	"Mrc1"
"74"	0	1.48285977244336	0.934	0.76	0	"1"	"H2-Aa"
"75"	0	1.4828270540132	0.814	0.612	0	"1"	"Lgals3"
"76"	0	1.48242592044529	0.822	0.557	0	"1"	"Cxcl16"
"77"	0	1.47955979021101	0.915	0.739	0	"1"	"H2-Eb1"
"78"	0	1.47815162777863	0.766	0.53	0	"1"	"Slc15a3"
"79"	0	1.47104061756729	0.751	0.457	0	"1"	"Ninj1"
"80"	0	1.46958957826278	0.648	0.456	0	"1"	"Slfn2"
"81"	0	1.44157946807526	0.928	0.778	0	"1"	"H2-Ab1"
"82"	0	1.42092080053945	0.644	0.465	0	"1"	"C5ar1"
"83"	0	1.40144824703872	0.66	0.493	0	"1"	"Ccr5"
"84"	0	1.39867007119693	0.654	0.457	0	"1"	"Adgre1"
"85"	0	1.3930278413808	0.647	0.484	0	"1"	"Stap1"
"86"	0	1.34446641161354	0.927	0.708	0	"1"	"Zeb2"
"87"	0	1.3301467424568	0.786	0.566	0	"1"	"Cd83"
"88"	0	1.32317689241843	0.528	0.429	0	"1"	"Tlr2"
"89"	0	1.31584744082895	0.652	0.487	0	"1"	"Cybb"
"90"	0	1.29610173802889	0.656	0.513	0	"1"	"Bcl2a1b"
"91"	0	1.27945047690204	0.931	0.826	0	"1"	"Prdx1"
"92"	0	1.27502972362806	0.822	0.678	0	"1"	"Ly6e"
"93"	0	1.26564032509756	0.53	0.405	0	"1"	"Trem2"
"94"	0	1.26272238710791	0.621	0.501	0	"1"	"Cd86"
"95"	0	1.26138933710717	0.6	0.498	0	"1"	"Dab2"
"96"	0	1.24581349416279	0.535	0.445	0	"1"	"AI607873"
"97"	0	1.24015883239607	0.55	0.427	0	"1"	"Fyb"
"98"	4.6639111588724e-20	2.330152243291	0.34	0.437	9.3278223177448e-17	"1"	"Ccl4"
"99"	3.70385658388854e-13	1.23276314533318	0.269	0.38	7.40771316777708e-10	"1"	"Gdf15"
"100"	8.00650786601159e-05	1.53859665178393	0.252	0.365	0.160130157320232	"1"	"Ccl3"
"101"	0	2.69710608713184	0.99	0.533	0	"2"	"Mpz"
"102"	0	2.04010422680428	0.982	0.7	0	"2"	"Pmp22"
"103"	0	1.7010571016606	0.827	0.267	0	"2"	"Ogn"
"104"	0	1.57845371835904	0.717	0.185	0	"2"	"Fxyd3"
"105"	0	1.43659944115843	0.645	0.168	0	"2"	"Ncmap"
"106"	0	1.42712414226998	0.784	0.252	0	"2"	"Mal"
"107"	0	1.3941678970174	0.695	0.12	0	"2"	"Fam178b"
"108"	0	1.26738168108935	0.622	0.183	0	"2"	"Ugt8a"
"109"	0	1.23074496874298	0.905	0.588	0	"2"	"Cryab"
"110"	0	1.21034826058968	0.662	0.178	0	"2"	"Cldn19"
"111"	0	1.20173030776052	0.905	0.332	0	"2"	"Egfl8"
"112"	0	1.02959333315452	0.909	0.512	0	"2"	"Plp1"
"113"	0	0.967838004942579	0.837	0.452	0	"2"	"Gatm"
"114"	0	0.88586026896455	0.953	0.756	0	"2"	"mt-Nd4l"
"115"	0	0.869221680832038	0.654	0.299	0	"2"	"Akr1b3"
"116"	0	0.840786717076289	0.681	0.187	0	"2"	"Gjb1"
"117"	0	0.834301275852642	0.874	0.602	0	"2"	"Spp1"
"118"	0	0.781204422595373	0.878	0.455	0	"2"	"Gpm6b"
"119"	0	0.757657901265138	0.92	0.719	0	"2"	"mt-Nd5"
"120"	0	0.734119981217423	0.606	0.144	0	"2"	"Emid1"
"121"	0	0.664782077820471	0.977	0.832	0	"2"	"Sparc"
"122"	0	0.663811022010321	0.957	0.703	0	"2"	"Timp3"
"123"	0	0.635363881375359	0.742	0.427	0	"2"	"Itga6"
"124"	0	0.558145040658537	0.995	0.978	0	"2"	"mt-Nd1"
"125"	0	0.502017475972142	0.702	0.326	0	"2"	"Pou3f1"
"126"	0	0.476744195241054	0.799	0.406	0	"2"	"Vwa1"
"127"	0	0.471386504191136	0.949	0.833	0	"2"	"mt-Nd3"
"128"	0	0.444810567933592	0.938	0.52	0	"2"	"Itgb8"
"129"	0	0.428764458408478	0.615	0.231	0	"2"	"Sema3g"
"130"	0	0.390735122116346	0.824	0.224	0	"2"	"Clmn"
"131"	0	0.358112042322621	0.794	0.336	0	"2"	"Pdzd2"
"132"	0	0.308367247281459	0.877	0.448	0	"2"	"Nr4a2"
"133"	0	0.28643535154377	0.913	0.442	0	"2"	"Hbegf"
"134"	1.5708526545425e-195	0.333954685473099	0.691	0.361	3.14170530908499e-192	"2"	"Kif1a"
"135"	4.28990311753286e-159	0.872195466602853	0.613	0.318	8.57980623506572e-156	"2"	"Fxyd6"
"136"	2.01393736557665e-138	0.257802054815279	0.95	0.798	4.0278747311533e-135	"2"	"Neat1"
"137"	4.63238184200005e-138	0.817629503731952	0.584	0.24	9.26476368400009e-135	"2"	"Mfap5"
"138"	9.76810415341707e-118	0.567533414270258	0.524	0.156	1.95362083068341e-114	"2"	"C1ql3"
"139"	2.12192288536151e-77	0.47581399896068	0.402	0.243	4.24384577072303e-74	"2"	"Adamts5"
"140"	1.10631179253126e-74	0.299423898248934	0.547	0.266	2.21262358506252e-71	"2"	"Chrdl1"
"141"	2.77908831272084e-63	0.559844377676993	0.508	0.181	5.55817662544169e-60	"2"	"Lox"
"142"	1.78325397859635e-42	0.564531397486556	0.404	0.196	3.5665079571927e-39	"2"	"Ecscr"
"143"	9.5877647616086e-27	0.899001281703745	0.49	0.155	1.91755295232172e-23	"2"	"Mlip"
"144"	6.58234952987855e-09	0.314516782709849	0.447	0.269	1.31646990597571e-05	"2"	"Fdps"
"145"	6.06587868299591e-07	0.341587724396579	0.559	0.368	0.00121317573659918	"2"	"Prkca"
"146"	0.000526593772171523	0.81765183230021	0.48	0.216	1	"2"	"Sema5a"
"147"	0	0.565766822444895	0.967	0.616	0	"3"	"Fxyd2"
"148"	0	0.481653433713814	0.268	0.156	0	"3"	"Tmem45b"
"149"	0	0.478774973724643	0.299	0.123	0	"3"	"Scn1a"
"150"	0	0.455694746205439	0.737	0.199	0	"3"	"Rims3"
"151"	0	0.431137465126232	0.312	0.162	0	"3"	"Arhgdig"
"152"	0	0.429631929877276	0.756	0.14	0	"3"	"Th"
"153"	0	0.42768884820571	0.287	0.23	0	"3"	"Ntrk3"
"154"	0	0.407005347909645	0.755	0.19	0	"3"	"Opcml"
"155"	0	0.406832656777937	0.294	0.158	0	"3"	"Ntrk1"
"156"	1.0738028305431e-297	0.479056266487368	0.349	0.232	2.14760566108619e-294	"3"	"Ngfr"
"157"	3.7476735712397e-279	0.498091794677719	0.715	0.434	7.49534714247941e-276	"3"	"Tac1"
"158"	1.66251929349329e-275	0.422158574221357	0.314	0.148	3.32503858698658e-272	"3"	"Cpne6"
"159"	3.96578428037463e-257	0.800820797658402	0.655	0.298	7.93156856074927e-254	"3"	"Nefm"
"160"	3.28885486587485e-250	0.567358499307661	0.351	0.136	6.57770973174969e-247	"3"	"Atp2b2"
"161"	1.96080265647562e-241	0.415565379835147	0.363	0.214	3.92160531295123e-238	"3"	"Fkbp1b"
"162"	3.73827124931288e-236	0.420958524865635	0.359	0.223	7.47654249862577e-233	"3"	"Dusp26"
"163"	1.20667759936244e-218	0.566288368395057	0.363	0.216	2.41335519872489e-215	"3"	"Cntn1"
"164"	2.82422768153635e-217	0.570653994904607	0.341	0.15	5.6484553630727e-214	"3"	"Tspan8"
"165"	4.30538253386565e-215	0.41214644060776	0.346	0.196	8.61076506773131e-212	"3"	"Rarres1"
"166"	3.84293170693039e-206	0.54192035061221	0.351	0.198	7.68586341386079e-203	"3"	"Nap1l5"
"167"	1.59423980845404e-193	0.435648003079854	0.348	0.163	3.18847961690809e-190	"3"	"Sv2b"
"168"	3.0778033576526e-183	0.530137926387241	0.364	0.19	6.1556067153052e-180	"3"	"Fxyd7"
"169"	6.56799497618573e-181	0.528563528789417	0.346	0.164	1.31359899523715e-177	"3"	"Scn8a"
"170"	4.11991552152921e-173	0.520504111048158	0.695	0.434	8.23983104305841e-170	"3"	"Rgs4"
"171"	2.05474189972493e-169	0.462905569880688	0.396	0.247	4.10948379944985e-166	"3"	"Ano3"
"172"	1.35433406919205e-133	0.507816477397502	0.669	0.355	2.70866813838411e-130	"3"	"Nrn1"
"173"	1.63627660271137e-131	0.932862273217286	0.61	0.335	3.27255320542274e-128	"3"	"Atp1b1"
"174"	3.68572614715805e-116	0.433566512123823	0.423	0.268	7.37145229431609e-113	"3"	"Sorl1"
"175"	3.20535775833156e-115	0.537373930076041	0.399	0.243	6.41071551666312e-112	"3"	"Mllt11"
"176"	1.56140729101576e-107	0.441378951735081	0.388	0.185	3.12281458203152e-104	"3"	"Kcnh7"
"177"	4.05301187976752e-105	0.396338650621646	0.398	0.178	8.10602375953505e-102	"3"	"Rab27b"
"178"	8.21155073813992e-104	0.59758554130277	0.672	0.409	1.64231014762798e-100	"3"	"Prune2"
"179"	5.2841785919268e-99	0.446064726454048	0.416	0.241	1.05683571838536e-95	"3"	"Nmb"
"180"	5.42777710061634e-92	0.706975829728462	0.595	0.246	1.08555542012327e-88	"3"	"Scn9a"
"181"	1.15859914946859e-88	0.466751091021844	0.423	0.27	2.31719829893718e-85	"3"	"Scg2"
"182"	1.55366095349015e-86	0.527914787517855	0.422	0.235	3.10732190698029e-83	"3"	"Syt1"
"183"	7.89933951340278e-85	0.510230987856439	0.409	0.239	1.57986790268056e-81	"3"	"Gap43"
"184"	2.21564601263273e-80	0.517663068704142	0.423	0.231	4.43129202526546e-77	"3"	"Clu"
"185"	1.99527676700869e-78	0.475146281104139	0.431	0.238	3.99055353401739e-75	"3"	"Nrxn1"
"186"	7.60987381287459e-64	0.729893908190779	0.422	0.239	1.52197476257492e-60	"3"	"Kif5c"
"187"	1.05740009928203e-60	0.414282669540303	0.976	0.98	2.11480019856407e-57	"3"	"mt-Nd1"
"188"	1.56596542310179e-39	0.676573717085519	0.429	0.203	3.13193084620358e-36	"3"	"Calcb"
"189"	9.42765007977431e-33	0.763131660955709	0.538	0.258	1.88553001595486e-29	"3"	"Snrpn"
"190"	6.85730516069639e-30	0.489389965013128	0.408	0.134	1.37146103213928e-26	"3"	"Syt2"
"191"	2.07850179134129e-27	0.555737600848177	0.554	0.217	4.15700358268257e-24	"3"	"Pcp4"
"192"	3.39866634177392e-27	0.586191092994388	0.603	0.391	6.79733268354783e-24	"3"	"Fgf13"
"193"	6.91867723456338e-20	0.614985755659563	0.574	0.354	1.38373544691268e-16	"3"	"Spock2"
"194"	6.81928877961614e-19	0.604004201178733	0.549	0.299	1.36385775592323e-15	"3"	"Gng3"
"195"	1.66933771207086e-11	0.412347825349678	0.504	0.329	3.33867542414172e-08	"3"	"Ngfrap1"
"196"	3.3734905929475e-05	0.628390680539301	0.493	0.228	0.0674698118589501	"3"	"Nefh"
"197"	0	2.18272217717192	0.81	0.634	0	"4"	"Ptx3"
"198"	0	1.94845449458194	0.845	0.651	0	"4"	"Col15a1"
"199"	0	1.80806799347694	0.921	0.65	0	"4"	"Gpc3"
"200"	0	1.72335991299319	0.788	0.696	0	"4"	"Trf"
"201"	0	1.71410222267212	0.871	0.678	0	"4"	"Ccl11"
"202"	0	1.70139207901454	0.903	0.734	0	"4"	"Thbs1"
"203"	0	1.6857289864972	0.603	0.602	0	"4"	"Cxcl1"
"204"	0	1.67637434099761	0.964	0.792	0	"4"	"Lum"
"205"	0	1.62048032740052	0.63	0.6	0	"4"	"Tnfaip6"
"206"	0	1.60372736404526	0.847	0.723	0	"4"	"Col1a1"
"207"	0	1.57466641094319	0.76	0.601	0	"4"	"Itm2a"
"208"	0	1.57222966254864	0.851	0.711	0	"4"	"Serpinh1"
"209"	0	1.56529491743676	0.943	0.791	0	"4"	"Col1a2"
"210"	0	1.54050625008131	0.637	0.597	0	"4"	"Thbs4"
"211"	0	1.52868418120912	0.729	0.633	0	"4"	"Col8a1"
"212"	0	1.49331859096421	0.994	0.883	0	"4"	"Gsn"
"213"	0	1.49194113967767	0.878	0.742	0	"4"	"Tgfbi"
"214"	0	1.48008049948259	0.605	0.483	0	"4"	"Nt5e"
"215"	0	1.46946633895932	0.803	0.683	0	"4"	"Igfbp4"
"216"	0	1.46115476268945	0.924	0.764	0	"4"	"Fn1"
"217"	0	1.45645287738381	0.806	0.712	0	"4"	"Serpine2"
"218"	0	1.42624020874491	1	0.886	0	"4"	"Dcn"
"219"	0	1.42108679204985	0.757	0.644	0	"4"	"Ugdh"
"220"	0	1.40467552431251	0.999	0.982	0	"4"	"Apod"
"221"	0	1.40167931041769	0.76	0.651	0	"4"	"Mmp2"
"222"	0	1.39114511487691	0.626	0.621	0	"4"	"Plat"
"223"	0	1.36284863923257	0.819	0.726	0	"4"	"Col3a1"
"224"	0	1.3585119844456	0.795	0.684	0	"4"	"Cp"
"225"	0	1.2635487150502	0.742	0.666	0	"4"	"Abca8a"
"226"	0	1.25884607223107	0.714	0.617	0	"4"	"Spp1"
"227"	0	1.25626582157144	0.731	0.664	0	"4"	"Aebp1"
"228"	0	1.23574639262157	0.713	0.665	0	"4"	"Il33"
"229"	0	1.2259720812724	0.605	0.579	0	"4"	"Vcan"
"230"	0	1.21465337196196	0.79	0.63	0	"4"	"Sparcl1"
"231"	0	1.19391705333097	0.843	0.781	0	"4"	"Sat1"
"232"	1.7595757757893e-249	1.46070897106449	0.532	0.546	3.51915155157859e-246	"4"	"Adamts4"
"233"	1.14534603147181e-229	1.28524400099945	0.629	0.695	2.29069206294362e-226	"4"	"Mt2"
"234"	3.08644822221652e-202	1.21192778120832	0.523	0.57	6.17289644443304e-199	"4"	"Col6a3"
"235"	2.80993877413867e-191	1.22659820743636	0.468	0.488	5.61987754827735e-188	"4"	"Enpp2"
"236"	1.18044534508538e-186	1.20809222869374	0.55	0.607	2.36089069017076e-183	"4"	"Gem"
"237"	5.47254991887083e-172	1.21203943656492	0.567	0.64	1.09450998377417e-168	"4"	"Ccl7"
"238"	1.40408895453356e-171	1.35678596549897	0.511	0.565	2.80817790906711e-168	"4"	"Sgk1"
"239"	3.37793343984215e-150	1.26808452574279	0.43	0.465	6.7558668796843e-147	"4"	"Slc1a3"
"240"	4.69650110546633e-147	1.47918164877429	0.471	0.512	9.39300221093267e-144	"4"	"Dio2"
"241"	3.15853777871379e-144	2.04775639537176	0.472	0.522	6.31707555742758e-141	"4"	"Il6"
"242"	2.04536324521348e-65	1.55310995178875	0.423	0.513	4.09072649042696e-62	"4"	"Steap4"
"243"	1.64895886179786e-45	1.85500116389357	0.425	0.528	3.29791772359572e-42	"4"	"Cxcl5"
"244"	1.88386762714996e-39	1.45324415914712	0.394	0.492	3.76773525429992e-36	"4"	"Lif"
"245"	1.64162670555301e-21	1.21850517608226	0.397	0.524	3.28325341110601e-18	"4"	"Tfpi2"
"246"	0.00550698855638999	1.5223053069411	0.367	0.53	1	"4"	"Serpine1"
"247"	0	1.75405596311683	0.893	0.527	0	"5"	"Scn7a"
"248"	0	1.75381122932975	0.819	0.513	0	"5"	"Kitl"
"249"	0	1.61834550117102	0.809	0.53	0	"5"	"Postn"
"250"	0	1.53347024830364	0.842	0.578	0	"5"	"Fxyd1"
"251"	0	1.51319324217603	0.828	0.47	0	"5"	"Chl1"
"252"	0	1.43590914447085	0.859	0.533	0	"5"	"Itgb8"
"253"	0	1.32345645899673	0.751	0.452	0	"5"	"Itih5"
"254"	0	1.31386817121785	0.764	0.51	0	"5"	"Rarres2"
"255"	0	1.3033685731519	0.894	0.744	0	"5"	"Sdc4"
"256"	0	1.29751109089462	0.716	0.452	0	"5"	"S100a4"
"257"	0	1.27214915345496	0.734	0.588	0	"5"	"Anxa1"
"258"	0	1.24937288923226	0.64	0.474	0	"5"	"Thbs2"
"259"	0	1.24311307581837	0.643	0.402	0	"5"	"Btc"
"260"	0	1.23950156776005	0.711	0.439	0	"5"	"Fabp5"
"261"	0	1.23844161798919	0.781	0.638	0	"5"	"C4b"
"262"	0	1.20036324768433	0.83	0.599	0	"5"	"Cryab"
"263"	0	1.19282166601557	0.876	0.463	0	"5"	"Gpm6b"
"264"	0	1.17291044607838	0.59	0.456	0	"5"	"Gbp2"
"265"	0	1.14714428286121	0.688	0.467	0	"5"	"Hbegf"
"266"	0	1.12684874616972	0.878	0.698	0	"5"	"Dbi"
"267"	0	1.09352753283004	0.9	0.52	0	"5"	"Plp1"
"268"	0	1.08216125617164	0.569	0.326	0	"5"	"Sorbs2"
"269"	0	1.07465023009723	0.666	0.422	0	"5"	"Vwa1"
"270"	0	1.06919048508316	0.946	0.837	0	"5"	"Sparc"
"271"	0	1.06155496255173	0.728	0.351	0	"5"	"Ank3"
"272"	0	1.05599329350437	0.917	0.763	0	"5"	"Lmna"
"273"	0	1.04348704730617	0.768	0.636	0	"5"	"Col5a2"
"274"	0	1.02893707200915	0.712	0.516	0	"5"	"Tnfrsf12a"
"275"	0	1.02389810846058	0.709	0.516	0	"5"	"Sox4"
"276"	0	1.0149205413992	0.455	0.259	0	"5"	"Gfap"
"277"	0	0.984390273638767	0.576	0.302	0	"5"	"Csmd1"
"278"	0	0.974782468318704	0.745	0.321	0	"5"	"Ptn"
"279"	0	0.965988864460832	0.634	0.436	0	"5"	"Ets1"
"280"	0	0.965196964720573	0.652	0.557	0	"5"	"Casp4"
"281"	0	0.955743357214289	0.549	0.359	0	"5"	"Gdnf"
"282"	0	0.941201513104397	0.754	0.514	0	"5"	"Atp1a2"
"283"	0	0.936493547325568	0.654	0.509	0	"5"	"Pdlim4"
"284"	0	0.921152668471623	0.515	0.326	0	"5"	"Sostdc1"
"285"	0	0.908523243474469	0.795	0.642	0	"5"	"Tagln2"
"286"	0	0.902468969034971	0.495	0.3	0	"5"	"Otud1"
"287"	0	0.872074050339471	0.48	0.303	0	"5"	"Foxd3"
"288"	0	0.870879226410834	0.934	0.859	0	"5"	"Vim"
"289"	0	0.851567972276658	0.827	0.731	0	"5"	"Emp1"
"290"	0	0.84208968775096	0.79	0.628	0	"5"	"Jun"
"291"	0	0.814103488875331	0.767	0.624	0	"5"	"Lgals3"
"292"	1.26935014191362e-243	0.985025641524713	0.526	0.384	2.53870028382724e-240	"5"	"Sox2"
"293"	9.36398834666632e-221	0.822008865944548	0.547	0.465	1.87279766933326e-217	"5"	"Cxcl14"
"294"	7.95068495206401e-158	0.858085873204503	0.675	0.635	1.5901369904128e-154	"5"	"Ifi27l2a"
"295"	2.9855224906772e-140	0.841617892826215	0.535	0.465	5.97104498135441e-137	"5"	"Rnd3"
"296"	2.03439877825655e-139	1.2443902802214	0.378	0.264	4.0687975565131e-136	"5"	"Ucn2"
"297"	0	1.68561346626459	0.965	0.769	0	"6"	"H2-Aa"
"298"	0	1.67617933681763	0.811	0.631	0	"6"	"Il1b"
"299"	0	1.54762035779839	0.965	0.785	0	"6"	"H2-Ab1"
"300"	0	1.48716141386584	0.951	0.747	0	"6"	"H2-Eb1"
"301"	0	1.3435584097282	0.704	0.641	0	"6"	"Ctss"
"302"	0	1.32933591087396	0.978	0.817	0	"6"	"Cd74"
"303"	0	1.30212143067889	0.869	0.85	0	"6"	"Btg1"
"304"	0	1.29707454076836	0.835	0.817	0	"6"	"Marcks"
"305"	0	1.24652445829899	0.932	0.892	0	"6"	"H2-K1"
"306"	0	1.23353328611033	0.764	0.841	0	"6"	"Prdx1"
"307"	0	1.05238434395453	0.708	0.664	0	"6"	"Srgn"
"308"	0	0.979779279311964	0.935	0.935	0	"6"	"B2m"
"309"	1.1245619078415e-286	1.15973978853284	0.678	0.741	2.24912381568301e-283	"6"	"Zfp36l1"
"310"	1.01854997058582e-234	1.44700807070186	0.695	0.784	2.03709994117163e-231	"6"	"Hmox1"
"311"	1.93675845439324e-176	1.1082471817093	0.52	0.523	3.87351690878648e-173	"6"	"Lcp1"
"312"	6.28748146795937e-125	1.1102936607889	0.468	0.497	1.25749629359187e-121	"6"	"Id2"
"313"	1.23282714846549e-108	1.09491486628885	0.506	0.572	2.46565429693097e-105	"6"	"Dusp1"
"314"	2.489265449453e-98	1.15428504491403	0.498	0.591	4.97853089890599e-95	"6"	"Pim1"
"315"	3.01079966196974e-98	1.12044784873276	0.551	0.621	6.02159932393948e-95	"6"	"Cd14"
"316"	7.43514012777782e-98	1.39797346238002	0.494	0.565	1.48702802555556e-94	"6"	"Cd53"
"317"	7.41503265860288e-96	0.905540677818464	0.169	0.427	1.48300653172058e-92	"6"	"Timd4"
"318"	8.071401359395e-92	1.51773541258932	0.467	0.512	1.614280271879e-88	"6"	"Cytip"
"319"	1.1313279633891e-66	1.86108583967862	0.431	0.478	2.26265592677819e-63	"6"	"Ccr7"
"320"	3.41942729098733e-62	0.930262145870891	0.202	0.445	6.83885458197465e-59	"6"	"P2ry10"
"321"	8.70805057513442e-56	1.13711715963239	0.199	0.459	1.74161011502688e-52	"6"	"Pf4"
"322"	2.33228022115169e-54	1.25850081617952	0.436	0.528	4.66456044230338e-51	"6"	"Syngr2"
"323"	4.12951461581705e-50	0.983771002898913	0.495	0.594	8.2590292316341e-47	"6"	"Cd52"
"324"	4.68408628725827e-45	1.13966167364028	0.249	0.323	9.36817257451653e-42	"6"	"Pkib"
"325"	5.43198557176586e-43	1.2737979222042	0.054	0.306	1.08639711435317e-39	"6"	"Retnla"
"326"	3.9887790829205e-42	1.11528855841932	0.46	0.588	7.97755816584099e-39	"6"	"Rel"
"327"	4.75085646380912e-41	0.969385465192455	0.239	0.488	9.50171292761824e-38	"6"	"Lilr4b"
"328"	1.50761393884247e-35	1.05366240135478	0.197	0.404	3.01522787768493e-32	"6"	"Ms4a4c"
"329"	1.24408072493945e-32	1.09287343155095	0.466	0.595	2.48816144987891e-29	"6"	"Cd83"
"330"	1.47715217924548e-29	1.13849334100742	0.4	0.53	2.95430435849096e-26	"6"	"Bhlhe40"
"331"	5.36376208430252e-20	1.1117059945098	0.229	0.444	1.0727524168605e-16	"6"	"Cd36"
"332"	3.15370702774368e-18	0.909564086931123	0.189	0.398	6.30741405548737e-15	"6"	"Ramp3"
"333"	4.4709918979866e-18	1.00397712718751	0.256	0.362	8.94198379597321e-15	"6"	"Samsn1"
"334"	6.27181593947444e-18	1.19559063882345	0.24	0.443	1.25436318789489e-14	"6"	"AA467197"
"335"	2.16121232893476e-17	1.19420232626082	0.238	0.449	4.32242465786952e-14	"6"	"Ptgs2"
"336"	1.28784051995166e-16	1.02873125393224	0.184	0.378	2.57568103990332e-13	"6"	"Pmaip1"
